ID,Age,Education,Neuroticism,Extraversion,Openness to experience,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamine,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,LSD,Meth,Mushrooms,Nicotine,Semeron,Volatile substance abuse,Gender_Female,Gender_Male,Country_Australia,Country_Canada,Country_New Zealand,Country_Other,Country_Republic of Ireland,Country_UK,Country_USA,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Mixed-Black/Asian,Ethnicity_Mixed-White/Asian,Ethnicity_Mixed-White/Black,Ethnicity_Other,Ethnicity_White
1426,1,8,33,44,54,48,46,4,9,6,6,0,3,5,6,5,3,2,5,3,2,0,3,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1427,2,6,39,42,45,42,42,7,7,5,0,0,2,5,2,5,0,0,0,0,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1428,0,6,36,40,45,45,53,6,7,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1429,0,7,27,51,50,34,49,5,9,4,3,0,2,6,5,5,3,0,0,0,0,3,0,0,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1430,0,7,43,38,41,46,35,3,5,3,0,0,0,6,5,4,0,0,0,0,0,3,0,0,0,6,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1431,0,7,33,49,55,39,41,6,9,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1432,0,7,48,47,42,28,37,8,7,6,0,0,4,6,5,6,3,0,2,0,2,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1433,3,0,26,31,41,40,46,2,1,6,1,1,1,6,3,4,1,0,1,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1434,1,5,39,33,42,58,51,1,2,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1435,1,5,40,30,38,47,44,1,0,2,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1436,4,5,28,40,47,45,47,5,4,6,1,1,0,6,1,6,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1437,4,6,28,36,48,45,33,8,7,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1438,0,1,48,37,48,46,41,2,9,3,2,0,3,6,3,5,2,0,2,2,0,3,0,6,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1439,0,7,20,47,51,37,49,2,6,5,0,0,0,6,5,6,2,0,0,3,0,2,0,0,4,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1440,0,7,29,44,46,35,36,3,8,6,0,0,0,4,5,5,0,0,3,0,4,4,3,0,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1441,2,5,34,40,40,48,45,1,2,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1442,3,5,25,39,47,52,50,2,2,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1443,1,5,46,33,41,51,48,1,1,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1444,2,0,31,46,51,49,46,2,2,6,1,0,1,6,2,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1445,2,5,29,37,38,54,48,2,3,6,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1446,3,5,23,41,48,49,49,1,2,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1447,1,5,29,46,48,50,54,4,3,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1448,1,5,36,44,38,39,53,3,6,4,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1449,1,8,25,49,50,51,52,5,8,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1450,0,5,30,41,40,47,47,3,5,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1451,1,5,26,47,52,36,51,3,4,5,2,2,0,5,2,6,3,0,2,0,0,3,0,0,2,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1452,1,0,26,36,46,50,53,1,5,5,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1453,0,7,40,37,58,30,55,7,10,3,3,0,2,6,5,6,3,2,2,3,3,4,4,6,3,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1454,0,8,39,41,35,46,49,1,2,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1455,1,0,31,40,45,48,47,2,4,5,0,0,1,6,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1456,0,6,43,35,55,55,39,2,10,5,4,0,3,6,5,6,4,0,4,0,4,6,5,3,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1457,3,5,19,44,47,52,52,2,3,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1458,1,0,41,32,43,54,45,1,7,4,1,0,1,6,3,6,0,0,0,0,0,2,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1459,1,8,24,36,45,46,49,2,4,4,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1460,0,8,27,45,46,50,37,3,3,5,2,2,3,6,3,5,3,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1461,2,0,19,50,47,44,47,4,3,5,1,1,0,6,1,5,2,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1462,4,5,37,44,52,45,36,2,2,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1463,1,5,37,41,43,46,43,2,7,5,0,2,0,6,3,5,3,0,2,0,0,2,0,5,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1464,0,7,25,45,52,49,45,3,8,6,0,0,0,6,6,6,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1465,1,5,14,48,42,48,38,5,6,4,1,1,0,5,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1466,1,7,43,36,44,37,41,6,5,3,0,0,6,5,6,6,3,0,1,0,0,0,1,3,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1467,0,8,30,42,51,42,46,1,4,5,0,0,0,5,6,5,3,0,4,0,0,0,3,0,3,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1468,4,8,20,45,52,53,48,3,6,4,1,0,4,3,6,6,1,1,0,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1469,1,5,34,34,37,51,43,1,4,4,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1470,0,8,39,40,46,48,40,1,2,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1471,5,8,20,39,42,57,45,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1472,4,5,28,38,48,45,51,3,3,5,2,2,0,6,4,6,2,0,2,0,0,3,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1473,0,7,34,43,45,36,43,2,9,6,0,0,0,6,4,6,0,0,0,0,0,3,0,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1474,1,5,33,42,52,46,43,2,6,6,0,0,3,6,3,6,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1475,3,7,46,35,40,35,47,8,9,4,4,5,5,6,4,0,2,0,4,0,3,6,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1476,1,7,57,26,42,27,24,7,9,5,6,3,4,5,2,5,4,2,5,4,3,3,3,4,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1477,1,6,32,37,45,40,43,2,3,5,2,0,0,6,6,5,5,2,4,0,0,2,5,0,2,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1478,0,7,40,35,46,41,32,1,7,6,3,0,0,6,6,5,0,0,0,0,0,3,6,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1479,0,7,27,49,56,43,38,8,10,6,3,2,2,6,6,4,3,0,5,2,0,3,3,3,3,5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1480,2,6,35,36,31,43,40,2,3,5,3,0,3,3,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1481,1,7,49,42,51,49,43,2,6,3,2,0,6,6,2,4,2,2,3,2,0,2,2,6,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1482,3,8,51,22,47,43,26,6,0,4,1,0,1,2,6,6,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1483,3,0,27,40,47,44,47,3,5,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1484,1,8,33,43,51,53,41,2,8,5,4,3,0,5,4,6,2,0,4,0,3,5,0,0,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1485,2,6,41,32,43,44,33,6,3,3,1,0,3,6,2,6,2,0,0,2,0,2,2,0,2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1486,1,0,26,49,40,49,46,2,4,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1487,0,7,25,47,54,32,37,5,9,6,3,2,0,6,6,6,0,0,3,0,0,0,3,0,4,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1488,1,8,35,38,37,43,47,2,2,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1489,0,8,43,40,45,36,46,7,4,6,5,3,5,6,6,5,4,0,6,3,4,5,4,3,4,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1490,1,7,31,37,45,31,32,8,10,6,0,0,2,6,2,2,2,0,2,0,0,0,2,2,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1491,1,0,49,35,42,33,49,6,0,5,1,2,3,6,2,5,2,0,1,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1492,0,5,35,47,36,40,36,6,9,5,0,2,0,5,1,6,4,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1493,0,7,50,36,41,40,30,7,8,6,4,0,5,4,6,6,0,0,6,0,0,3,5,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1494,3,7,34,38,50,44,40,7,9,4,5,2,3,6,4,5,2,2,2,0,2,5,2,0,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1495,0,7,55,33,43,41,29,7,6,5,4,0,5,6,6,6,4,4,3,0,2,3,0,2,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1496,0,7,45,16,43,33,28,8,8,5,6,6,4,6,5,6,4,0,5,0,5,6,4,3,3,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1497,0,7,28,33,46,39,39,2,6,4,2,2,0,4,3,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1498,1,5,25,41,48,37,35,4,9,5,5,0,0,5,0,6,5,0,5,0,0,5,4,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1499,3,4,42,39,43,40,34,4,4,5,4,0,3,6,6,4,2,2,0,0,0,0,2,0,2,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1500,3,8,26,46,49,43,46,6,9,5,0,0,2,6,1,6,0,0,0,0,0,0,1,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1501,1,0,32,43,46,39,42,5,9,5,4,0,4,6,6,3,3,3,3,3,3,3,3,3,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1502,0,7,42,41,50,29,42,8,5,4,0,0,0,6,5,5,0,0,0,0,0,4,0,3,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1503,0,8,40,26,52,42,38,4,4,6,0,0,0,6,0,4,0,0,0,0,0,3,3,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1504,1,8,31,43,55,41,39,4,8,6,3,3,3,6,6,5,2,0,5,2,3,4,5,3,2,5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1505,0,8,31,40,44,44,38,7,9,6,4,0,3,6,6,5,4,0,4,0,3,3,3,0,5,6,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1506,2,6,52,19,48,51,36,3,5,5,1,0,0,6,6,5,1,0,0,0,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1507,3,0,36,50,53,47,54,3,4,6,0,0,0,4,1,4,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1508,0,1,59,21,53,38,25,3,3,4,0,0,6,6,0,5,2,0,0,0,0,3,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1509,0,8,46,35,52,31,39,4,7,6,0,3,3,6,3,6,0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1510,1,6,43,31,51,47,42,5,8,5,1,1,4,5,6,5,2,1,2,0,0,2,1,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1511,1,7,45,24,45,40,35,1,3,0,0,0,0,6,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1512,0,8,43,34,56,44,32,3,4,5,5,0,3,6,6,6,5,0,3,0,0,4,3,0,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1513,0,4,56,35,48,39,41,1,3,6,0,0,3,4,6,5,0,0,3,0,0,2,0,3,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1514,0,7,34,36,40,39,38,3,0,3,0,0,2,6,6,3,2,2,2,0,0,2,2,2,2,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1515,1,3,48,22,48,41,27,4,4,3,2,0,4,6,2,6,2,2,2,4,0,2,2,6,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1516,0,7,46,37,46,34,33,8,9,6,5,0,6,6,4,6,4,0,0,0,0,3,0,6,0,5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1517,0,3,28,52,56,36,39,8,10,5,4,0,2,6,6,5,0,0,4,0,0,4,6,3,3,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1518,3,0,42,30,55,37,38,8,8,5,3,1,2,6,3,6,3,0,1,0,0,0,1,2,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1519,0,6,36,28,57,37,43,4,7,6,0,0,3,5,6,5,0,0,0,0,0,3,4,3,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1520,0,7,33,34,37,34,27,2,6,0,2,3,2,3,4,1,3,2,1,2,1,2,1,2,4,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1521,0,7,49,38,45,42,32,4,5,5,3,2,2,6,2,6,5,0,4,0,2,2,0,0,2,6,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1522,0,6,49,28,53,37,31,7,8,5,5,0,4,5,6,6,2,0,4,0,3,5,5,2,5,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1523,1,6,35,19,54,52,45,1,0,3,6,3,5,6,3,3,5,0,5,0,5,5,5,5,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1524,0,7,44,53,57,44,37,8,10,4,6,3,4,6,3,6,3,0,3,2,0,5,5,3,5,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1525,0,3,51,23,54,46,31,5,7,2,2,0,2,6,6,5,0,0,2,0,0,3,2,2,3,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1526,0,1,44,48,48,35,35,6,10,6,4,0,0,6,4,3,0,0,0,0,0,3,3,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1527,0,3,41,48,54,40,38,8,8,5,3,0,3,6,5,5,2,0,0,0,0,4,0,3,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1528,0,7,45,40,53,35,30,7,7,6,3,0,4,6,6,5,0,0,0,0,0,3,4,2,3,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1529,0,8,20,52,50,33,43,7,10,6,0,2,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1530,0,7,22,46,56,43,41,7,8,5,6,2,5,6,6,6,4,3,4,0,3,5,4,0,3,6,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1531,0,4,25,33,53,51,38,6,9,3,0,0,2,6,4,6,0,0,0,0,0,3,4,0,5,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1532,1,8,34,46,54,48,40,3,6,5,6,4,4,6,6,6,3,0,2,0,0,6,3,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1533,0,7,46,27,50,42,22,6,5,5,3,0,3,5,4,4,3,3,4,2,0,4,3,3,3,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1534,0,7,27,48,43,39,42,6,9,5,0,0,0,6,3,6,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1535,1,3,36,42,39,45,37,2,8,6,5,4,3,5,5,6,3,0,4,0,2,3,2,6,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1536,2,7,39,40,40,39,38,2,6,5,3,2,0,6,4,5,3,0,4,0,3,3,1,0,1,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1537,0,7,31,45,48,55,53,1,5,5,6,0,4,6,3,6,4,0,4,0,4,3,2,0,3,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1538,0,7,37,33,38,46,33,2,8,5,0,0,0,6,5,4,3,0,3,0,0,5,4,0,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1539,0,7,36,51,42,40,55,6,10,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1540,0,7,47,35,52,49,35,7,8,6,3,3,4,6,5,4,3,3,3,3,3,4,3,3,4,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1541,0,7,42,39,57,52,43,6,3,6,0,0,0,5,6,5,0,0,0,0,2,3,4,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1542,0,7,22,48,39,46,48,4,10,6,6,0,0,6,6,6,6,0,0,0,0,4,3,0,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1543,1,7,44,18,48,34,26,6,8,6,3,0,4,4,6,5,2,2,2,5,2,6,3,3,4,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1544,0,7,34,37,41,38,29,7,8,4,2,0,0,5,4,6,2,0,2,0,3,5,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1545,0,7,44,45,52,47,36,4,6,4,4,0,4,6,6,5,0,0,0,0,0,3,3,0,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1546,0,7,46,33,52,44,41,2,7,3,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1547,0,3,33,26,48,39,33,5,7,3,0,0,0,6,4,4,0,0,4,0,0,3,4,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1548,0,7,50,41,52,43,46,5,8,3,3,0,2,5,6,6,0,0,3,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1549,1,8,25,36,34,45,50,1,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1550,1,5,29,33,50,45,50,2,3,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1551,1,6,31,40,38,45,42,4,4,6,2,0,0,6,2,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1552,4,6,40,29,33,37,39,1,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1553,3,7,34,33,37,39,45,3,6,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1554,3,6,30,36,37,49,48,1,0,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1555,0,7,35,22,40,31,39,7,5,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1556,1,5,22,47,46,43,51,4,6,5,0,0,0,6,2,5,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1557,0,5,39,45,39,45,44,3,7,6,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1558,1,7,24,50,42,53,49,4,5,5,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1559,4,8,20,50,49,48,52,4,4,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1560,0,8,27,39,40,38,50,2,5,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1561,1,5,43,41,41,37,49,1,3,4,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1562,2,8,42,29,44,45,41,2,0,1,1,1,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1563,3,4,38,38,37,39,40,3,4,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1564,2,6,43,29,40,42,33,6,6,4,2,1,1,6,3,6,1,0,3,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1565,2,8,35,51,26,38,56,1,1,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1566,3,6,31,38,36,52,54,2,4,6,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1567,2,6,44,45,48,51,44,1,2,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1568,3,6,57,20,44,37,36,2,1,4,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1569,2,5,22,45,54,54,42,4,5,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1570,1,8,35,43,38,38,40,1,3,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1571,1,5,26,48,43,42,42,6,3,5,0,3,0,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1572,3,6,28,37,46,54,47,2,4,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1573,0,7,30,38,40,47,46,2,1,3,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1574,1,5,39,40,44,47,45,4,8,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1575,3,6,46,42,51,53,38,6,3,3,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
